"ID No.","PCD-400A"
"Title",""
"Test Date","2026/04/09","15:59:04"
"MEAS CHs",5
"Digital Input","OFF"
"Sampling Rate(Hz)",50
"Data Nos/CH",9105
"MEAS Time(sec)",182.1
"CH Name"
"CH No.","CH2","CH3","CH5","CH6","CH8"
"Range",2000,1000,5000,5000,5
"Calibration Coefficient",2.022,2.45,2.132,2,100000
"Offset",-97.55164,-1025.034,-15.1463,849.1317,-13.17073
"Unit","cm/s2","cm/s2","cm/s2","cm/s2","V"
19.38,-2.14677560975611,0.423957317073018,-0.690300000000001,-3.12439756097558,2.25609926829268
19.40,-2.13592585365855,1.31223170731687,-0.2171,-4.13537317073167,1.52439195121951
19.42,-2.94768487804879,1.95072560975586,1.8538,-2.98537317073169,1.34146512195122
19.44,-3.72097658536586,2.03289024390233,3.0017,-4.92683658536578,0.914635853658536
19.46,-4.40204536585367,2.09354268292668,4.5058,-2.45976341463415,0.243904146341462
19.48,-5.1457468292683,2.95761585365835,3.7167,-3.16829999999993,2.01219682926829
19.50,-2.77211609756098,1.63431707317068,0.985399999999999,-5.04269024390237,2.37805048780488
19.52,-2.24935512195123,2.12521341463412,2.2971,-3.38415365853655,2.56097731707317
19.54,-2.53884634146343,1.72006707317064,-1.9084,-2.83049512195123,1.21951390243902
19.56,-3.94783512195123,3.55876219512174,-0.947700000000001,-2.65244634146336,0.670733414634146
19.58,-4.08542975609757,4.1303292682926,0.183299999999999,-3.55976341463418,1.03658707317073
19.60,-5.09741609756098,3.98631707317054,2.1866,-0.598787804878043,1.7682943902439
19.62,-5.89881853658538,3.58565243902422,-0.3588,-1.78903170731701,1.40244073170732
19.64,-4.59783414634147,3.54382317073168,-1.69,-1.69756829268295,0.914635853658536
19.66,-4.59438195121952,3.52380487804862,-2.3582,-2.97805609756097,0.609757804878047
19.68,-3.86695512195124,2.65315853658535,-1.768,-1.88903170731703,-0.42682756097561
19.70,-4.16236439024391,3.18648170731694,-1.5262,-1.32439756097563,0.243904146341462
19.72,-4.83307658536586,3.51484146341454,-0.575900000000001,-4.28781219512189,1.46341634146341
19.74,-5.91755902439026,3.78254878048779,2.7911,-2.55122682926822,1.28048951219512
19.76,-5.63152000000001,2.91010975609743,0.3393,-0.0731780487805054,0.670733414634146
19.78,-4.70189317073172,2.87993292682904,1.157,-3.29269024390237,1.03658707317073
19.80,-2.65030292682928,2.0845792682926,3.2656,-3.17195853658529,0.182928536585365
19.82,-1.59590390243903,1.41949390243894,1.8304,-3.04756829268285,0.426830975609755
19.84,-3.38808634146342,1.05886585365852,-0.2119,-0.673178048780414,1.28048951219512
19.86,-2.93091707317075,2.00480487804862,0.9178,-0.324397560975626,0.975611463414634
19.88,-5.01604292682929,2.09951829268289,0.6799,-1.40854390243896,1.95122121951219
19.90,-5.50477512195123,2.59160975609734,2.0059,-1.72195853658536,1.58536756097561
19.92,-3.09810195121952,1.7932682926828,2.9484,-2.51951951219507,1.15853829268293
19.94,-2.90034048780488,1.56828658536574,1.5522,-2.02561707317068,1.58536756097561
19.96,-2.22124439024391,1.50285365853642,-0.3003,0.374382926829298,3.23170902439024
19.98,-2.16798195121952,1.77085975609748,1.8226,-1.3756170731707,3.35366024390244
20.00,-3.4812956097561,2.87754268292679,-1.7953,-0.243909756097537,3.04878219512195
20.02,-4.65109658536586,4.32095121951215,-0.5434,-0.485373170731691,2.07317243902439
20.04,-5.40466146341464,3.41385365853648,0.531699999999999,-3.18659268292686,1.8902456097561
20.06,-4.99434341463416,4.30840243902435,0.371799999999999,-0.664641463414569,1.64634317073171
20.08,-3.26282097560977,3.37949390243898,-1.1557,-1.51829999999995,2.74390414634146
20.10,-3.43838975609758,3.72667682926817,-1.9461,-2.01342195121947,2.86585536585366
20.12,-3.28353414634148,3.8333414634144,-3.4073,-2.26586097560971,3.78048951219512
20.14,-4.86266682926831,3.28597560975595,-0.943800000000001,-2.28903170731701,3.53658707317073
20.16,-5.20985902439025,3.96450609756084,0.4056,-2.25000731707314,2.37805048780488
20.18,-4.19047512195122,4.16259756097543,-0.0832000000000015,-1.10732439024389,3.04878219512195
20.20,-5.11812926829269,3.1604878048779,0.00259999999999927,-3.00488536585362,3.90244073170732
20.22,-3.97298682926831,0.864957317073049,-0.0169000000000015,-4.88903170731703,2.68292853658537
20.24,-3.80728146341464,2.13955487804856,0.9087,-1.25244634146338,2.56097731707317
20.26,-3.0019336585366,1.72066463414626,-0.483600000000001,-2.33415365853659,1.03658707317073
20.28,-2.94226,0.943835365853602,-0.926900000000002,-0.313421951219539,0.182928536585365
20.30,-3.92416292682928,1.91965243902428,-0.187200000000001,-2.59390975609756,0.670733414634146
20.32,-4.92036780487805,3.31047560975594,0.969799999999999,-1.89634878048776,2.43902609756097
20.34,-3.23076487804879,1.99673780487797,-0.215800000000002,-1.36342195121949,1.09756268292683
20.36,-4.07162097560976,1.75532317073157,2.0436,-2.98659268292681,1.7682943902439
20.38,-3.04681219512196,1.06304878048763,-1.4664,-1.34147073170732,1.7682943902439
20.40,-2.4288692682927,2.49779268292673,-0.5122,-0.948787804878066,0.182928536585365
20.42,-3.4068268292683,1.90979268292676,0.0701999999999998,-2.89390975609751,-0.670730000000001
20.44,-5.03971512195123,1.74038414634128,1.4534,-5.49390975609754,-0.792681219512197
20.46,-4.84392634146343,3.80973780487784,0.778699999999999,-2.77439756097556,1.70731707171967E-06
20.48,-5.87958487804879,4.67978658536572,1.1076,-3.33171463414635,1.09756268292683
20.50,-5.42438829268293,4.2486463414632,0.375699999999998,-2.17073902439017,0.914635853658536
20.52,-2.18820195121953,3.04067682926825,-2.9276,-1.45488536585367,0.0609773170731689
20.54,-4.50117268292684,2.66391463414629,0.774799999999999,-1.62073902439022,0.243904146341462
20.56,-2.91908097560977,3.94329268292677,0.3653,-0.880495121951185,1.15853829268293
20.58,-4.18406390243904,3.65496951219507,0.367899999999999,0.360968292682969,1.34146512195122
20.60,-4.78523902439025,4.23669512195102,1.6263,-3.98659268292681,1.58536756097561
20.62,-4.89817512195123,4.71026219512191,1.1297,-4.12927560975606,1.46341634146341
20.64,-4.72260634146343,4.64184146341449,0.808599999999998,0.282919512195122,0.182928536585365
20.66,-3.35504390243904,3.01767073170709,-2.2581,-3.33659268292683,0.975611463414634
20.68,-2.62613756097562,1.76458536585346,-1.1362,-3.9048853658536,1.28048951219512
20.70,-3.17947512195123,2.57487804878042,-0.321100000000001,-1.49634878048778,2.01219682926829
20.72,-2.4559936585366,1.6349146341463,0.201499999999999,-1.0207390243902,2.13414804878049
20.74,-4.34681024390245,2.24681707317063,2.1905,-1.66464146341457,3.23170902439024
20.76,-4.9499580487805,2.9865975609755,3.2734,-3.37317804878046,2.13414804878049
20.78,-3.81270634146343,2.31553658536563,2.9627,-2.08415365853659,2.74390414634146
20.80,-3.04927804878049,1.5393048780486,0.651299999999999,-0.686592682926857,2.80487975609756
20.82,-2.85398243902441,0.0914146341463038,-1.9695,-3.65854390243896,3.23170902439024
20.84,-1.99833121951221,0.910371951219304,-0.0429000000000013,-1.74634878048778,3.35366024390244
20.86,-2.25724585365855,2.08129268292669,1.1037,-2.61220243902437,2.74390414634146
20.88,-4.57662780487806,2.21484756097539,-2.3192,-1.15122682926824,0.182928536585365
20.90,-5.53485853658538,3.66931097560973,2.1619,-3.01829999999995,0.121952926829268
20.92,-4.2826980487805,4.09089024390232,3.302,-2.90122682926824,1.21951390243902
20.94,-4.91740878048782,2.80523780487783,0.0714999999999986,-3.62073902439022,1.8902456097561
20.96,-3.6351648780488,2.90981097560962,-1.6562,-4.10366585365853,1.95122121951219
20.98,-4.10811560975611,2.93012804878026,-1.3884,-3.23293414634145,1.21951390243902
21.00,-3.02560585365855,3.04366463414613,-0.1599,-3.40976341463409,-0.792681219512197
21.02,-5.88155756097562,4.12315853658515,-1.6055,-2.52439756097556,0.426830975609755
21.04,-4.40993609756099,4.2112987804876,2.4895,-4.61586097560973,1.15853829268293
21.06,-6.13159512195124,4.38638414634124,1.4872,-0.678056097560898,1.28048951219512
21.08,-5.16744634146343,3.76253048780472,1.6055,-1.91951951219505,0.79268463414634
21.10,-3.18243414634148,2.7386097560975,-0.6227,-0.348787804878043,0.670733414634146
21.12,-2.98763170731708,2.46223780487799,-2.1307,-3.398787804878,-1.15853487804878
21.14,-2.19559951219513,1.74785365853654,1.7771,-1.59512926829268,-1.40243731707317
21.16,-3.7372512195122,2.47896951219491,1.1453,-1.16220243902433,0.182928536585365
21.18,-4.33102878048781,2.81031707317061,3.1551,-0.769519512195075,-0.548778780487806
21.20,-4.24669658536587,2.66510975609754,1.5678,-1.18171463414637,1.03658707317073
21.22,-4.22055853658537,2.13806097560973,1.6913,-3.38293414634143,0.670733414634146
21.24,-1.90660146341465,1.92891463414617,2.0358,-0.79147073170725,-0.121949512195123
21.26,-3.65982341463416,0.94174390243893,1.4651,-2.67195853658529,-0.42682756097561
21.28,-2.22765560975611,1.1577621951219,4.8035,-2.15000731707312,0.609757804878047
21.30,-3.09514292682928,1.87453658536583,0.305499999999999,-1.56342195121954,-0.548778780487806
21.32,-3.57253219512197,3.01587804878045,2.3244,-4.29512926829261,0.670733414634146
21.34,-5.25868292682928,2.73143902439006,3.0784,-2.17317804878041,1.46341634146341
21.36,-4.97905512195123,2.71500609756094,0.170299999999999,-1.71708048780488,0.304879756097559
21.38,-4.26346439024391,3.63345731707295,-0.131300000000001,-1.34878780487804,1.70731707171967E-06
21.40,-2.60443804878049,3.03201219512175,-2.2737,-1.33537317073171,-0.304876341463416
21.42,-2.8140356097561,2.78402439024376,-3.7115,-4.11220243902437,-0.487803170731707
21.44,-4.39218195121953,3.54979878048766,0.3211,-1.07927560975611,1.15853829268293
21.46,-4.29058878048781,5.04131097560958,-1.6146,-5.20244634146343,0.975611463414634
21.48,-5.51069317073171,4.11987195121947,-3.1161,-1.9743975609756,-0.609754390243904
21.50,-5.31490439024391,4.07326219512174,-1.1024,-2.5670804878049,0.487806585365853
21.52,-4.9504512195122,3.16974999999979,-0.161200000000001,-0.908543902438964,0.79268463414634
21.54,-3.94980780487806,3.73324999999977,-1.5418,-3.04756829268285,1.46341634146341
21.56,-3.03793512195124,2.74249390243881,-2.4349,2.47194390243908,2.92683097560976
21.58,-4.0203312195122,2.07322560975604,-0.9412,-3.96464146341464,3.10975780487805
21.60,-3.97002780487806,2.70962804878036,-2.2646,-4.27317804878044,0.487806585365853
21.62,-5.06190780487806,3.25281097560969,0.939899999999998,-3.64512926829264,0.975611463414634
21.64,-3.62431512195123,3.09326219512172,1.1557,-3.80244634146334,0.487806585365853
21.66,-4.80200682926831,2.08218902439012,1.261,-3.47561707317072,1.03658707317073
21.68,-1.95246634146342,1.90680487804866,3.6582,-0.406104878048723,2.31707487804878
21.70,-3.00045414634147,1.30924390243899,3.4606,0.51584634146343,2.31707487804878
21.72,-1.12788487804879,0.514189024390134,0.955500000000001,-1.36829999999998,0.182928536585365
21.74,-3.81911756097563,1.67913414634131,-1.0959,-2.18171463414637,0.79268463414634
21.76,-3.72196292682928,2.75384756097537,3.7934,-1.91708048780481,0.609757804878047
21.78,-5.12799268292684,2.87993292682904,4.7125,-2.70244634146343,1.8902456097561
21.80,-4.72704487804879,2.18078658536569,2.1307,1.31828536585363,2.86585536585366
21.82,-3.96213707317074,2.98629878048769,-0.179400000000001,-1.04878780487797,2.68292853658537
21.84,-2.46536390243904,2.41114634146334,-0.219700000000001,-2.26951951219507,0.487806585365853
21.86,-3.1567892682927,2.63164634146324,0.0896999999999988,-3.32805609756099,0.243904146341462
21.88,-3.26824585365854,2.4598475609755,-2.1502,-3.49512926829266,0.853660243902437
21.90,-5.71683853658537,4.29704878048778,0.824199999999999,-2.01708048780483,2.07317243902439
21.92,-5.38345512195123,5.1688902439023,1.1089,-0.382934146341427,2.13414804878049
21.94,-4.59586146341465,4.24237195121941,2.1034,-3.23659268292681,2.62195292682927
21.96,-4.27875268292684,3.75565853658532,-2.6767,-0.874397560975581,1.40244073170732
21.98,-3.04138731707319,3.52798780487797,-3.2006,-0.971958536585362,1.34146512195122
22.00,-3.57845024390245,3.00661585365833,-3.5958,0.12682195121954,0.853660243902437
22.02,-3.23273756097562,2.5464939024389,0.5512,-4.7414707317073,2.31707487804878
22.04,-3.61149268292684,3.0269329268292,1.3988,-6.7122024390244,3.78048951219512
22.06,-5.72670195121952,3.69590243902417,1.2142,-2.8061048780487,4.02439195121951
22.08,-5.43622439024391,4.17484756097542,1.8252,-2.57805609756099,2.31707487804878
22.10,-4.5248448780488,1.7093109756097,3.6712,-1.12439756097558,1.7073187804878
22.12,-1.89871073170733,1.90740243902428,-0.5707,-3.82073902439026,1.52439195121951
22.14,-2.42344439024392,1.41082926829245,1.3442,-3.90732439024384,1.95122121951219
22.16,-3.09169073170733,1.36182926829247,-2.6975,-1.44756829268295,2.13414804878049
22.18,-3.62727414634148,2.74548170731691,3.0277,-3.58659268292683,2.86585536585366
22.20,-4.53372195121952,2.76400609756092,1.9357,-2.60854390243901,1.7073187804878
22.22,-4.04005804878049,2.54171341463393,2.821,-2.31951951219514,2.43902609756097
22.24,-4.0198380487805,1.60115243902419,0.764399999999998,-1.34756829268292,2.37805048780488
22.26,-2.73315560975611,2.36065243902431,0.262599999999999,-3.85000731707316,3.10975780487805
22.28,-3.10056780487805,2.10101219512194,-0.560300000000002,-3.16951951219505,2.37805048780488
22.30,-3.07738878048782,1.97612195121928,-0.783900000000001,-0.309763414634176,2.37805048780488
22.32,-4.82025414634147,3.30091463414624,-0.884,-2.51464146341459,1.34146512195122
22.34,-4.29847951219513,3.60806097560953,0.0493999999999986,-2.95610487804879,0.243904146341462
22.36,-5.09248439024391,4.11060975609735,-2.418,-2.68171463414637,0.54878219512195
22.38,-4.96771219512196,4.16379268292667,-0.479700000000001,-2.33537317073171,2.31707487804878
22.40,-4.63531512195124,3.32302439024375,-1.9916,-2.84147073170732,3.59756268292683
22.42,-3.46452780487806,2.96568292682923,-0.144300000000001,-3.23293414634145,3.10975780487805
22.44,-2.8406668292683,3.71084146341445,0.960699999999999,-2.80976341463418,2.68292853658537
22.46,-4.08493658536587,3.0269329268292,-0.960700000000001,1.1999926829269,2.74390414634146
22.48,-4.27431414634148,3.49273170731703,-1.0543,-1.05976341463418,1.34146512195122
22.50,-5.36619414634147,3.84320121951214,0.884,-1.8000073170731,1.46341634146341
22.52,-2.72871707317074,3.46016463414617,2.3478,-2.42317804878041,3.23170902439024
22.54,-2.04419609756098,2.9991463414633,-0.2925,-1.72073902439024,4.2682943902439
22.56,-2.67348195121953,1.61937804878039,-1.7901,-0.760982926829229,3.23170902439024
22.58,-2.01312634146342,1.81268902439001,2.0943,-1.60610487804877,3.84146512195122
22.60,-2.11570585365855,1.28235365853652,1.4235,-2.10976341463413,2.80487975609756
22.62,-3.82355609756098,2.26145731707311,0.0376999999999992,-3.09878780487804,2.74390414634146
22.64,-3.98876829268293,2.37260365853649,4.8165,-0.787812195121887,3.41463585365854
22.66,-4.04992146341465,2.58832317073166,4.0963,-3.60366585365853,2.62195292682927
22.68,-2.33664634146342,2.25309146341442,0.830699999999998,-2.55976341463418,1.28048951219512
22.70,-2.52553073170733,1.14103048780476,2.0475,-1.46586097560976,1.52439195121951
22.72,-3.45663707317074,1.91576829268274,0.1092,-3.27805609756092,0.426830975609755
22.74,-3.19722926829269,2.55665243902422,-0.8268,-0.130495121951185,1.40244073170732
22.76,-3.74267609756099,3.26834756097537,1.4027,-1.97805609756097,2.80487975609756
22.78,-5.03182439024391,3.38218292682905,0.2912,-1.79390975609749,2.74390414634146
22.80,-5.24931268292684,3.41086585365838,-0.0234000000000005,-3.32073902439026,2.80487975609756
22.82,-4.77734829268294,3.99468292682923,1.2103,-4.50244634146338,2.31707487804878
22.84,-3.84377609756099,3.35648780487782,-1.6315,-2.42561707317066,1.03658707317073
22.86,-3.88372292682928,2.88023170731685,-0.224900000000002,-2.31951951219514,0.79268463414634
22.88,-3.62480829268294,3.02812804878045,-0.215800000000002,-4.53903170731701,0.975611463414634
22.90,-4.02575609756099,4.27254878048757,-1.4027,0.0695048780488605,0.79268463414634
22.92,-5.55853073170732,2.5656158536583,-0.4199,-1.90732439024384,0.426830975609755
22.94,-4.7615668292683,3.67618292682914,-0.341900000000001,-3.5670804878049,0.731709024390243
22.96,-4.73789463414636,2.99436585365834,0.293799999999999,-2.98293414634145,-1.21951048780488
22.98,-4.28861609756099,2.31912195121936,0.898299999999999,-1.7707390243902,-0.670730000000001
23.00,-2.88949073170733,1.84376219512183,-0.422500000000001,-2.52805609756092,0.365855365853658
23.02,-2.41160829268294,1.4496707317071,-1.3585,-1.99269024390242,0.182928536585365
23.04,-3.05864829268293,2.11953658536572,-0.286000000000001,-4.21708048780488,0.914635853658536
23.06,-4.19737951219513,2.06187195121947,3.2786,-1.47683658536585,0.609757804878047
23.08,-3.76043024390245,1.83181097560964,2.0046,-5.09512926829268,-0.853656829268294
23.10,-4.33891951219513,2.53902439024387,3.5555,-4.32073902439026,1.70731707171967E-06
23.12,-3.3254536585366,1.4801463414633,1.3312,-0.834153658536593,2.13414804878049
23.14,-2.21286048780489,2.13238414634134,0.324999999999999,-0.941470731707341,2.50000170731707
23.16,-2.31248097560977,1.53900609756079,0.545999999999999,-3.10244634146341,3.04878219512195
23.18,-2.33368731707318,1.27757317073156,3.1473,0.437797560975582,2.62195292682927
23.20,-4.03808536585368,3.24952439024378,1.7472,-1.5268365853658,1.40244073170732
23.22,-4.81187024390245,3.04964024390233,2.3283,-0.819519512195143,2.37805048780488
23.24,-5.65371268292684,2.84826219512183,-2.8535,-2.6195195121951,2.80487975609756
23.26,-4.00997463414635,3.59491463414611,0.296399999999998,-3.5670804878049,2.56097731707317
23.28,-3.2509848780488,3.80226829268281,-3.3839,-0.893909756097514,3.35366024390244
23.30,-3.01968780487806,2.62059146341448,-2.8171,-3.13537317073167,2.98780658536585
23.32,-3.80826780487806,3.57997560975605,-3.0641,-1.71708048780488,0.914635853658536
23.34,-3.44233512195123,4.12614634146325,-3.796,-2.53415365853652,1.28048951219512
23.36,-4.53668097560977,5.07656707317051,-0.356200000000001,-2.3463487804878,2.07317243902439
23.38,-4.95834195121952,3.19544512195102,-0.166400000000001,-2.1951292682927,2.25609926829268
23.40,-4.43311512195123,3.96211585365836,0.920400000000001,-1.90610487804872,2.25609926829268
23.42,-3.8043224390244,3.15959146341447,1.7225,-1.09390975609756,1.7073187804878
23.44,-3.54244878048782,2.20140243902438,-3.1954,0.270724390243913,0.365855365853658
23.46,-3.0221536585366,1.57575609756077,-3.5698,0.0207243902439131,0.914635853658536
23.48,-3.4808024390244,1.82045731707308,0.336699999999999,-1.52561707317068,1.46341634146341
23.50,-3.0971156097561,2.13387804878039,2.717,-1.3402512195122,0.975611463414634
23.52,-3.97200048780489,2.17690243902416,3.4619,-2.73659268292681,1.8902456097561
23.54,-4.47059609756099,1.47596341463395,1.2467,-2.65732439024384,1.52439195121951
23.56,-2.56794341463416,1.80073780487783,0.0545999999999989,-1.54147073170725,-0.304876341463416
23.58,-2.18474975609757,1.15835975609753,-3.4502,-1.5963487804878,1.52439195121951
23.60,-2.22864195121953,1.46221951219491,2.7183,0.624382926829298,1.7682943902439
23.62,-4.00504292682928,1.45086585365834,-1.2662,-2.45488536585367,2.13414804878049
23.64,-3.97742536585368,1.63760365853636,2.4544,-3.75488536585362,2.13414804878049
23.66,-5.53140634146342,3.75117682926816,0.478399999999999,-2.83903170731708,2.31707487804878
23.68,-5.37112585365855,3.08340243902421,1.4313,-2.74634878048778,0.365855365853658
23.70,-4.82765170731709,2.66062804878038,0.146899999999999,-1.94147073170734,0.609757804878047
23.72,-2.93634195121952,3.54292682926825,-0.250900000000001,-1.98171463414633,1.52439195121951
23.74,-3.37772975609757,2.77894512195098,0.0740999999999996,-2.74878780487802,2.25609926829268
23.76,-4.85378975609757,3.11955487804858,-2.9536,-0.467080487804878,2.50000170731707
23.78,-4.51942000000001,3.83752439024374,-0.1898,0.0804804878049481,2.19512365853658
23.80,-4.54062634146342,4.15064634146324,-0.289900000000001,-2.42927560975602,1.03658707317073
23.82,-4.89817512195123,4.20741463414629,0.196299999999999,-2.56951951219514,1.15853829268293
23.84,-4.13277414634148,4.15004878048762,0.833299999999999,-2.67927560975602,2.31707487804878
23.86,-3.73971707317074,3.52529878048767,-1.9292,-2.00000731707314,3.17073341463414
23.88,-2.94226,3.07384146341451,1.8655,-2.2243975609756,3.78048951219512
23.90,-3.63417853658538,2.25309146341442,-1.0205,-1.99390975609754,3.65853829268293
23.92,-3.43740341463416,2.21454878048758,-1.0582,0.191456097560945,1.8902456097561
23.94,-3.17405024390246,2.94865243902427,2.8431,-2.96951951219512,2.43902609756097
23.96,-3.97742536585368,3.62658536585354,2.8106,-1.8463487804878,1.7682943902439
23.98,-2.73414195121953,1.85511585365839,0.0376999999999992,-2.88049512195119,1.09756268292683
24.00,-4.57465512195122,1.63312195121944,1.3611,-2.6890317073171,2.74390414634146
24.02,-1.11358292682928,1.6226646341463,-1.4339,-2.14025121951215,1.52439195121951
24.04,-1.90019024390244,2.49360975609738,-1.7589,-2.03415365853652,-0.18292512195122
24.06,-3.27712292682928,1.23096341463406,-0.3978,-0.591470731707318,0.975611463414634
24.08,-3.79445902439025,2.41084756097553,2.2776,-1.85732439024389,0.670733414634146
24.10,-4.86907804878049,2.67735975609753,1.9045,-0.884153658536547,1.64634317073171
24.12,-4.85674878048782,2.73532317073159,4.3667,-3.10488536585365,1.7682943902439
24.14,-3.77719804878051,2.12043292682915,2.0319,-1.81951951219514,2.92683097560976
24.16,-3.29487707317074,2.45476829268273,2.4609,-3.33781219512196,0.975611463414634
24.18,-3.46748682926831,2.99376829268272,-3.2526,-3.9451292682927,2.31707487804878
24.20,-3.91923121951221,2.80254878048777,-2.73,-0.391470731707273,2.50000170731707
24.22,-5.08755268292684,3.29224999999997,-3.1538,-2.08415365853659,1.64634317073171
24.24,-5.64335609756098,4.20412804878038,1.1427,-0.274397560975558,2.98780658536585
24.26,-5.2936980487805,4.63646341463391,1.2155,-2.04147073170725,2.62195292682927
24.28,-4.85773512195124,3.37770121951212,0.7982,-2.76220243902435,1.7073187804878
24.30,-4.27431414634148,2.96687804878047,-2.6884,-2.84512926829268,1.40244073170732
24.32,-2.48361121951221,2.48285365853644,-3.3514,-3.23171463414633,1.7073187804878
24.34,-3.49757024390244,2.53723170731701,-1.0322,-3.57561707317075,1.7073187804878
24.36,-5.03182439024391,2.79089634146339,-0.867100000000001,-1.80244634146334,3.29268463414634
24.38,-4.80693853658538,2.35856097560963,-0.107900000000001,-1.41464146341457,3.17073341463414
24.40,-3.53603756097561,3.35200609756089,2.7807,-3.17561707317066,1.03658707317073
24.42,-2.62860341463416,2.41323780487801,2.0215,-1.60488536585365,1.8902456097561
24.44,-2.86779121951221,0.883182926829249,3.5503,-3.71342195121952,1.7073187804878
24.46,-1.26449317073173,1.23335365853654,1.4547,-2.94390975609758,1.7682943902439
24.48,-2.04370292682928,1.77743292682908,1.17,-1.68659268292686,2.62195292682927
24.50,-3.46896634146343,1.53422560975605,2.4908,-1.12195853658534,2.07317243902439
24.52,-4.25458731707319,1.2357439024388,3.5854,-4.13903170731703,0.487806585365853
24.54,-4.37837317073172,2.94626219512179,2.9705,-0.339031707317076,0.426830975609755
24.56,-4.02575609756099,2.69678048780474,1.9292,-1.66951951219505,0.853660243902437
24.58,-4.76008731707319,1.79655487804871,-0.386100000000001,-4.68781219512198,1.58536756097561
24.60,-2.6108492682927,2.48135975609739,-2.7885,-2.40854390243896,2.68292853658537
24.62,-3.29487707317074,2.87933536585342,0.974999999999998,-1.45976341463415,3.10975780487805
24.64,-4.40599073170733,2.95104268292675,0.150799999999998,-4.95854390243903,2.13414804878049
24.66,-6.03789268292684,3.16795731707293,-0.3276,-1.39512926829264,1.7073187804878
24.68,-4.82913121951221,4.19934756097541,1.8018,-3.51342195121947,2.07317243902439
24.70,-4.52928341463415,4.30899999999997,-0.6279,-3.19878780487807,2.01219682926829
24.72,-3.47587073170733,3.82856097560966,0.0727999999999991,0.0365780487804841,1.8902456097561
24.74,-3.68546829268294,3.16706097560973,-1.1557,-3.27317804878044,1.15853829268293
24.76,-3.57894341463415,3.28627439024376,-2.9432,-1.79269024390237,0.731709024390243
24.78,-3.62135609756099,3.27999999999997,-1.0985,-2.40244634146336,0.487806585365853
24.80,-4.01539951219513,4.01141463414615,0.620099999999999,-0.804885365853579,1.21951390243902
24.82,-4.54506487804879,3.09415853658516,0.5863,-1.38415365853655,1.40244073170732
24.84,-4.58008000000001,3.29822560975595,-1.3338,-4.08171463414635,2.80487975609756
24.86,-3.75993707317075,2.47807317073148,-0.0832000000000015,-3.39025121951215,2.37805048780488
24.88,-3.33975560975611,1.2444085365853,2.2477,-0.435373170731737,-0.0609739024390255
24.90,-1.83459853658538,0.974310975609569,1.7537,-0.552446341463337,-0.487803170731707
24.92,-3.17799560975611,2.35527439024372,0.0675999999999988,-2.22073902439024,-0.365851951219513
24.94,-3.07985463414636,2.21215853658532,0.651299999999999,-3.41464146341457,-0.121949512195123
24.96,-4.9159292682927,1.52914634146327,1.6224,-0.532934146341404,1.15853829268293
24.98,-3.17750243902441,2.11326219512193,-1.534,-5.58903170731708,2.25609926829268
25.00,-2.77211609756098,2.34631097560964,0.942499999999999,-2.54025121951213,1.8902456097561
25.02,-2.92598536585366,1.39170731707304,2.4089,-0.884153658536547,2.62195292682927
25.04,-3.22090146341465,1.74456707317063,-0.529100000000001,-0.876836585365822,1.15853829268293
25.06,-2.75682780487806,2.42668292682924,1.1466,-4.06464146341466,1.8902456097561
25.08,-4.70435902439026,3.98631707317054,2.483,-1.38415365853655,2.13414804878049
25.10,-5.25177853658538,3.58206707317072,2.0228,-2.04512926829261,1.8902456097561
25.12,-5.94517658536587,3.52589634146329,-2.0683,-0.874397560975581,1.58536756097561
25.14,-5.23451756097562,4.05772560975606,0.915199999999999,-3.16586097560969,0.914635853658536
25.16,-3.75895073170733,3.70157926829256,-1.5821,-2.28171463414628,0.121952926829268
25.18,-3.50694048780488,3.55816463414612,-0.864500000000001,-1.45854390243903,0.975611463414634
25.20,-4.08641609756098,3.23518292682911,0.571999999999999,-0.457324390243912,1.8902456097561
25.22,-6.08967560975611,3.15540853658513,-0.535600000000001,0.0829195121951898,3.10975780487805
25.24,-4.67772780487806,3.54770731707299,1.4937,0.598773170731761,3.23170902439024
25.26,-4.66983707317074,3.20261585365847,-2.9341,-0.0792756097561096,2.25609926829268
25.28,-3.61149268292684,3.15720121951199,2.7586,-1.18537317073174,1.21951390243902
25.30,-3.94438292682928,2.56681097560954,0.584999999999999,-0.906104878048723,1.03658707317073
25.32,-1.93027365853659,1.13296341463411,-0.668200000000001,-2.50244634146338,2.56097731707317
25.34,-2.40026536585367,1.44130487804864,2.0319,-2.67927560975602,1.7073187804878
25.36,-3.75401902439026,1.45325609756082,3.4151,-3.95976341463415,0.670733414634146
25.38,-4.12241756097562,2.66720121951198,-1.6081,-0.495129268292658,0.182928536585365
25.40,-4.73789463414636,2.18437195121942,3.8935,-0.479275609756087,-0.365851951219513
25.42,-4.12192439024392,2.6334390243901,2.9523,-0.32927560975611,-0.487803170731707
25.44,-2.74301902439025,1.99912804878045,2.7794,0.954870731707388,1.46341634146341
25.46,-2.99946780487807,1.69467073170722,-0.586300000000001,-2.11342195121949,0.79268463414634
25.48,-3.26775268292684,1.78042073170718,0.305499999999999,0.799992682926813,0.914635853658536
25.50,-3.33334439024391,1.7466585365853,-1.4378,-1.64512926829264,1.03658707317073
25.52,-4.39218195121953,2.9340121951218,1.5262,-2.07195853658538,-0.548778780487806
25.54,-5.43474487804879,3.70874999999978,2.0436,-1.16220243902433,1.70731707171967E-06
